block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016408810175992083,W1006361424,discarded,110 ,7,"[944, 53, 954, 72]",122,2.016408810175992e+18,
2016408810175992084,W1006361424,discarded,"F. Bilgel, B. Galle
/ Journal of Health Economics 43 (2015) 103–117 ",7,"[943, 322, 957, 652]",123,2.016408810175992e+18,
2016408810175992085,W1006361424,table,"<table><tr><td>Treated states Donor states</td><td colspan=""3""></td></tr><tr><td>Louisiana</td><td>Alabama</td><td>North Carolina</td><td>Nevada</td></tr><tr><td>Rhode Island</td><td>Arizona</td><td>Nebraska</td><td>South Dakota</td></tr><tr><td>New York</td><td>Florida</td><td>New Hampshire</td><td>Tennessee</td></tr><tr><td></td><td>Kentucky</td><td>New Jersey</td><td>Vermont</td></tr><tr><td></td><td>Michigan</td><td></td><td></td></tr></table>",8,"[68, 90, 495, 171]",124,2.016408810175992e+18,
2016408810175992086,W1006361424,text,,8,"[70, 189, 494, 267]",125,2.016408810175992e+18,
2016408810175992087,W1006361424,text,"In the final specification, we dropped all the covariates except the living kidney donation rates of the unexposed control states for every year in the pre-legislation period because other covariates neither improve the pre-legislation fit of the trajectory of the living kidney donation rates nor yield accurate donation rate trajectories when all the covariates except the living kidney donation rates of the unexposed control states were used. This implies that the prelegislation actual donation trajectory is best reproduced by some linear combination of the donation rates of the unexposed states. ",8,"[70, 267, 494, 385]",126,2.016408810175992e+18,
2016408810175992088,W1006361424,title,3.4.2. Synthetic control results,8,"[70, 399, 260, 411]",127,2.016408810175992e+18,3.0
2016408810175992089,W1006361424,text,"Among the three treated states, Rhode Island is discarded from the analysis because the tax incentive legislation is enacted in 2009, leaving only four years to analyze the causal effect of the legislation in the post-legislation period as our sample ends in 2012. The results of the synthetic control and the subsequent placebo studies for Louisiana are not reported either because the synthetic control method was unable to reproduce the pre-legislation donation rate trajectory. We also omit the results of the synthetic controls and the subsequent placebo studies for related donations because the synthetic control method was unable to successfully reproduce the pre-legislation related donation rate trajectory in any of these three treated states. We therefore report here and in the following sections the results of the analysis for New York and for unrelated donation rates only. The entire analysis for Rhode Island and Louisiana or for New York’s related donation rates is available from the authors upon request. ",8,"[70, 413, 494, 621]",128,2.016408810175992e+18,
2016408810175992090,W1006361424,text,"The pre-legislation period for New York is 18 years. With a large number of pre-legislation periods, matching on pre-legislation outcomes allows us to control for heterogenous responses to multiple unobserved factors. The intuition is that only states that are alike in both observed and unobserved determinants as well as in the effect of those determinants on kidney donation rates should produce similar trajectories of the kidney donation rates over extended periods of time (Abadie et al., 2014). ",8,"[70, 624, 494, 728]",129,2.016408810175992e+18,
2016408810175992091,W1006361424,text,"Fig. 1 plots the trends in living unrelated kidney donation rates for New York and its synthetic counterpart over the period 1988–2012. The synthetic living unrelated kidney donation rate trajectory is constructed by using the convex combination of states in the donor pool that closely resembled New York before the passage of tax incentive legislation.18 The synthetic unrelated donation rate trajectory almost perfectly reproduces the actual unrelated donation rate trajectory in the pre-legislation period. In the next seven years following the passage of tax deduction legislation, the synthetic unrelated donation rate takes a dive while the actual unrelated donation rate in New York rises.19 The estimate of the impact of tax deduction legislation is given by the difference between the actual and the synthetic unrelated kidney donation rates in the post-legislation period. Our findings suggest that in the post-legislation period, the living unrelated kidney donation rates in New York increased on average by about 52 percent relative to a comparable synthetic New York in the absence of legislation.20 ",8,"[70, 728, 494, 820]",130,2.016408810175992e+18,
2016408810175992092,W1006361424,image,,8,"[532, 69, 937, 253]",131,2.016408810175992e+18,
2016408810175992093,W1006361424,image,,8,"[531, 303, 939, 496]",132,2.016408810175992e+18,
2016408810175992094,W1006361424,text,,8,"[524, 546, 947, 677]",133,2.016408810175992e+18,
2016408810175992095,W1006361424,text,"In Fig. 2, we further plot the mean value of state incentive against the gap between the synthetic and actual New York to establish the link between the effective dollar value and the gap between the actual unrelated kidney donation rate and its synthetic counterpart. The left y-axis shows the gap between the actual and the synthetic unrelated kidney donation rate (solid line) and the right yaxis shows the mean dollar value of state incentive (dashed line) for New York. The dotted reference line on the y-axis (x-axis) shows the zero gap line (enactment year of tax deduction legislation for New ",8,"[522, 678, 947, 796]",134,2.016408810175992e+18,
2016408810175992096,W1006361424,discarded,"18 We use the synth command in STATA, which can be found at http://www. stanford.edu/ jhainm/synthpage.html. All synthetic control estimations are performed using the nested option. By default synth relies on a constrained quadratic programming routine that finds the best fitting W-weights conditional on the regression-based V-matrix. With nested option, the synth command embarks on a fully nested optimization procedure that searches among all (diagonal) positive semi-definite V-matrices and sets of W-weights for the best fitting convex combination of the control states. See STATA synth help file for more details. ",8,"[68, 851, 495, 938]",135,2.016408810175992e+18,
2016408810175992097,W1006361424,discarded,"19 We additionally performed the synthetic control for New York’s unrelated donation rates, this time including the PKEs as an additional source of unrelated donation. While the pre-legislation fit is equally good, the average post-legislation gap between the actual and the synthetic New York remains virtually unchanged, suggesting that ignoring PKEs does not affect our synthetic control estimates. The results of this analysis are available from the authors upon request. 20 This causal effect is calculated by taking the ratio of the difference between the average unrelated donation rate of New York and the average unrelated donation rate of the synthetic New York to the average unrelated donation rate of the synthetic New York in the post-legislation period. ",8,"[522, 828, 947, 938]",136,2.016408810175992e+18,
2016408810175992098,W1006361424,discarded,"F. Bilgel, B. Galle / Journal of Health Economics 43 (2015) 103–117 ",8,"[346, 45, 670, 54]",137,2.016408810175992e+18,
2016408810175992099,W1006361424,discarded,111 ,8,"[927, 45, 947, 54]",138,2.016408810175992e+18,
2016408810175992100,W1006361424,text,"York). The living unrelated kidney donation rate gap in New York very closely tracks the zero-gap-line in the pre-legislation period (indicating good fit) and begins to dive after the enactment in 2006. As shown in Fig. 2, the synthetic control estimate suggests that the legislation exerts a positive causal effect of about 52 percent on unrelated kidney donation rates. We cannot draw further inferences about how the size of unrelated kidney donation rate gap responds to the changes in the “intensity of the incentive” because the post-legislation period is not long enough to observe such a relationship. ",9,"[52, 68, 475, 199]",139,2.016408810175992e+18,
2016408810175992101,W1006361424,title,3.4.3. Inference,9,"[52, 214, 151, 226]",140,2.016408810175992e+18,3.0
2016408810175992102,W1006361424,text,"In order to ensure that a particular synthetic control estimate reflects the impact of the legislation (i.e. the synthetic controls provide good predictors of the trajectory of living kidney donation rate in the pre-legislation periods), we perform a series of falsification tests known as in-space placebo test, in which the legislation period is artificially reassigned to each of the 13 states which did not enact tax deduction legislation and shift the treated state into the donor pool (Abadie et al., 2010). If a particular state enacted the legislation and other states did not, our expectation is that the control states that are subject to the synthetic control method should not be affected by the legislation. Thus we should not observe actual and synthetic living kidney donation rates diverge in the postlegislation period. Our confidence that a sizeable synthetic control estimate reflects the effect of legislation would be severely undermined if similar or larger estimated kidney donation rate gaps are obtained when the legislation is artificially assigned to states which did not enact such legislation (Abadie et al., 2010). ",9,"[53, 229, 475, 450]",141,2.016408810175992e+18,
2016408810175992103,W1006361424,text,"The post-legislation living unrelated kidney donation rate gap in New York is the largest of all placebo gaps and thus the effect of tax deduction legislation on living unrelated kidney donation rates in New York is causal rather than a random effect. In order to assess whether the estimated effect is causal, the synthetic control method is applied to estimate in-space placebo kidney donation gaps for every potential control state in order to create a distribution of placebo effects. This distribution enables us to identify the exact significance level of the estimated effect of the legislation. Our confidence that a sizeable synthetic control estimate reflects the effect of the legislation would be severely undermined if the estimated gap fell well inside the distribution of placebo gaps (Abadie et al., 2010). This would imply that our results are driven by randomness rather than causality. In other words, a significant causal effect of the legislation in the treated state requires that the estimated effect should be unusually large relative to the distribution of placebo effects. The estimated effect of the legislation for New York is evaluated by calculating the ratio of post-legislation root mean square prediction error (henceforth RMSPE) to prelegislation RMSPE that are equal to or greater than the one for New York.21 This ratio is the $p$ -value that can be interpreted as the probability of obtaining a post/pre-legislation RMSPE that is at least as large as the one obtained for New York when the legislation is artificially and randomly reassigned to a state that did not enact such legislation. ",9,"[53, 452, 475, 780]",142,2.016408810175992e+18,
2016408810175992104,W1006361424,text,"Fig. 3 plots the distribution of placebo effects for New York and for all 13 states in the donor pool for unrelated donations. The estimated living unrelated kidney donation rate gap, by far, fell well outside the distribution of placebo gaps. This means that, if a state would have been randomly selected from the sample, the probability of obtaining a post/pre-legislation RMSPE ratio as high as that of New York would be $1 / 1 4 = 0 . 0 7 1 4 .$ No control state in the sample achieves an equally high ratio. ",9,"[50, 781, 475, 820]",143,2.016408810175992e+18,
2016408810175992105,W1006361424,image,,9,"[514, 69, 921, 286]",144,2.016408810175992e+18,
2016408810175992106,W1006361424,text,,9,"[505, 340, 929, 406]",145,2.016408810175992e+18,
2016408810175992107,W1006361424,title,3.4.4. Robustness check,9,"[505, 426, 653, 437]",146,2.016408810175992e+18,3.0
2016408810175992108,W1006361424,text,"In this section, we perform a robustness check to test the sensitivity of the results to the changes in the synthetic control state weights induced by the exclusion of any particular state from the sample as in Abadie et al. (2014). From Table 5, the synthetic New York is constructed by the weighted average of nine states, namely Alabama, Arizona, Florida, Michigan, Nebraska, New Jersey, Nevada, Tennessee and Vermont. We iteratively re-estimate our model to construct a synthetic New York excluding in each iteration one of the states that was assigned a weight in Table 5. We aim to assess the extent to which our results are driven by any particular state. Fig. 4 displays the results in which the black solid line is the actual living unrelated donation rate, the black dashed line is the synthetic living unrelated donation rate of New York with all nine weight-assigned states and the gray lines are the leave-one-out estimates. ",9,"[505, 438, 929, 635]",147,2.016408810175992e+18,
2016408810175992109,W1006361424,text,"The average of all nine leave-one-out estimates of the synthetic control (gray lines) are on average 0.1 percent higher than the actual living unrelated donation rate in New York (black solid line) in the pre-legislation period, suggesting that the leave-one-out estimates yield very good fits. Further, the leave-one-out estimates are 0.02 percent lower than the original synthetic New York (black dashed line) in the pre-legislation period. In the post-legislation period, the average of all nine leave-one-out estimates of the synthetic control are on average 4 percent higher than the original synthetic ",9,"[505, 636, 929, 755]",148,2.016408810175992e+18,
2016408810175992110,W1006361424,table,<table><tr><td>State</td><td>Weight</td></tr><tr><td>Alabama</td><td>0.179</td></tr><tr><td>Arizona</td><td>0.177</td></tr><tr><td>Florida</td><td>0.107</td></tr><tr><td>Michigan</td><td>0.074</td></tr><tr><td>Nebraska</td><td>0.020</td></tr><tr><td>New Jersey</td><td>0.058</td></tr><tr><td>Nevada</td><td>0.269</td></tr><tr><td>Tennessee</td><td>0.089</td></tr><tr><td>Vermont</td><td>0.027</td></tr></table>,9,"[502, 813, 931, 936]",149,2.016408810175992e+18,
2016408810175992111,W1006361424,discarded,"21 The pre-legislation RMSPE is $\left( \frac { 1 } { T _ { 0 } } \sum ^ { T _ { 0 } } { } _ { t = 1 } \left( Y _ { 1 t } - \sum _ { j = 2 } ^ { s + 1 } w _ { j } ^ { * } Y _ { j t } \right) ^ { 2 } \right) ^ { 1 / }$ 2 and the post-legislation RMSPE is $\left( \frac { 1 } { T _ { 1 } } \sum ^ { T _ { 1 } } { } _ { t = T _ { 0 } + 1 } \left( Y _ { 1 t } - \sum _ { j = 2 } ^ { s + 1 } w _ { j } ^ { * } Y _ { j t } \right) ^ { 2 } \right) ^ { 1 / 2 }$ where $T _ { 0 }$ and $T _ { 1 }$ are the number of pre- and post-legislation periods respectively, $w _ { j } ^ { \ast } Y _ { j t }$ is the synthetic outcome using the jth unexposed state with weight $w ^ { * }$ and $Y _ { 1 t }$ is the actual outcome of the treated state. ",9,"[52, 853, 477, 938]",150,2.016408810175992e+18,
2016408810175992112,W1006361424,discarded,"F. Bilgel, B. Galle / Journal of Health Economics 43 (2015) 103–117 ",9,"[327, 44, 653, 54]",151,2.016408810175992e+18,
2016408810175992113,W1006361424,discarded,112 ,9,"[52, 45, 72, 54]",152,2.016408810175992e+18,
2016408810175992114,W1006361424,table,"<table><tr><td>Synthetic combination</td><td>MI</td><td colspan=""8"">State and weights</td></tr><tr><td></td><td>RMSPE</td><td></td><td></td><td>AZ</td><td>TN</td><td>FL</td><td>VT</td><td>NJ</td><td>NE</td></tr><tr><td>Nine control states</td><td>0.1658</td><td>0.074</td><td>0.269</td><td>0.179</td><td>0.177</td><td>0.089</td><td>0.107</td><td>0.027 0.058</td><td>0.020</td></tr><tr><td>Eight control states</td><td>0.1681</td><td>0.088</td><td>0.287</td><td>0.194</td><td>0.172</td><td>0.091</td><td>0.093 0.029</td><td>0.045</td><td></td></tr><tr><td>Seven control states</td><td>0.1693</td><td>0.058</td><td>0.316</td><td>0.201</td><td>0.194</td><td>0.095</td><td>0.108 0.027</td><td></td><td></td></tr><tr><td>Six control states</td><td>0.1760</td><td>0.107</td><td>0.322</td><td>0.182</td><td>0.200</td><td>0.077</td><td>0.111</td><td></td><td></td></tr><tr><td>Five control states</td><td>0.1854</td><td>0.106</td><td>0.418</td><td>0.209</td><td>0.183</td><td>0.083</td><td></td><td></td><td></td></tr><tr><td>Four control states</td><td>0.2072</td><td>0.129</td><td>0.433</td><td>0.257</td><td>0.180</td><td></td><td></td><td></td><td></td></tr><tr><td>Three control states</td><td>0.2619</td><td>0.202</td><td>0.428 0.370</td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr><td>Two control states</td><td>0.5122</td><td>0.706 1.000</td><td colspan=""7""></td></tr><tr><td>One control state</td><td>1.0500</td><td colspan=""7"">0.294</td></tr></table>",10,"[68, 92, 949, 230]",153,2.016408810175992e+18,
2016408810175992115,W1006361424,image,,10,"[77, 263, 484, 432]",154,2.016408810175992e+18,
2016408810175992116,W1006361424,text,New York. The leave-one-out estimates of the synthetic control are highly robust to the exclusion of any particular state. ,10,"[70, 499, 494, 524]",155,2.016408810175992e+18,
2016408810175992117,W1006361424,title,3.4.5. Sparse synthetic controls,10,"[70, 546, 263, 558]",156,2.016408810175992e+18,3.0
2016408810175992118,W1006361424,text,"In this section, we create synthetic controls that involve a small number of comparison units. Reducing the number of states in the synthetic control allow us to examine the trade-off between sparsity and goodness of fit in the choice of the number of states that contribute to the synthetic control for New York (Abadie et al., 2014). Accordingly, we construct synthetic controls for New York allowing only combinations of eight, seven, six, five, four, three, two, and a single control state respectively. For $l = 8$ , 7, 6, 5, 4, 3, 2, 1, and for all possible combinations of l control states, we choose the one that produces the synthetic control unit that minimizes the minimum RMSPE.22 ",10,"[70, 559, 494, 702]",157,2.016408810175992e+18,
2016408810175992119,W1006361424,text,"Table 6 shows the states and weights for the sparse synthetic controls and the compromise in terms of goodness of fit that results by reducing the number of states, l, that contribute to the synthetic control. The states contributing to the sparse versions of the synthetic control for New York are subsets of the set of nine states contributing to the synthetic control in the baseline specification. Nevada has the largest weight in the majority of the cases. Overall, relative to the baseline synthetic control with nine states, the loss in goodness of fit (as shown by the corresponding RMSPE in Table 6) is very low for $l = 8$ , 7, 6, 5, 4, 3. For the case of $l = 1 , 2$ , the goodness of fit is significantly poor, showing a substantial gap between the actual and the synthetic living unrelated kidney donation rates. ",10,"[70, 704, 495, 836]",158,2.016408810175992e+18,
2016408810175992120,W1006361424,table,<table><tr><td>State</td><td>Weight</td></tr><tr><td>Alabama</td><td>0.121</td></tr><tr><td>Arizona</td><td>0.062</td></tr><tr><td>Kentucky</td><td>0.049</td></tr><tr><td>North Carolina</td><td>0.211</td></tr><tr><td>Nebraska</td><td>0.076</td></tr><tr><td>Nevada</td><td>0.22</td></tr><tr><td>Tennessee</td><td>0.23</td></tr><tr><td>Vermont</td><td>0.032</td></tr></table>,10,"[522, 296, 947, 409]",159,2.016408810175992e+18,
2016408810175992121,W1006361424,text,,10,"[522, 432, 947, 459]",160,2.016408810175992e+18,
2016408810175992122,W1006361424,text,"Fig. 5 shows the living unrelated kidney donation rate trajectory for New York and sparse synthetic controls with $l = 8$ , 7, 6, 5, 4, 3, 2, 1. The sparse synthetic controls in Fig. 5 produces results that are highly similar to the original synthetic control shown in Fig. 1 for cases where $l > 2$ . However, for two and one control states, the prelegislation fits are very poor. This suggests that using combinations of states rather than a single or two comparison units is important in terms of matching pre-legislation kidney donation rates. ",10,"[522, 460, 947, 563]",161,2.016408810175992e+18,
2016408810175992123,W1006361424,title,3.4.6. Paid leave of absence legislation as a potential confounder,10,"[524, 582, 921, 595]",162,2.016408810175992e+18,3.0
2016408810175992124,W1006361424,text,"For a state that subsequently passed both the paid leave of absence and the tax incentive legislations, there is the concern that if the former legislation (the paid leave law) have had any causal effect on donation rates, this could confound the effect of the latter legislation (tax incentive law) and our causal estimate will not be able to isolate the effect of former legislation from the effect of the latter. In order to make sure that the paid leave of absence legislation is not a confounder, we perform the synthetic control for the passage of paid leave in New York to test the null hypothesis of no causal effect of the former legislation. This means that a good fit in the period prior to the enactment of the paid leave law has to be obtained and that there should be no divergence between the actual and the synthetic kidney donation rate trajectories in New York in the period following the enactment of the paid leave legislation until the year of the enactment of the tax incentive legislation. Once the null of zero causal effect of the paid leave is confirmed by formal tests (i.e. placebo experiments), the effect of the tax incentive legislation is said to be unconfounded by the enactment of the paid leave of absence legislation. ",10,"[524, 596, 947, 844]",163,2.016408810175992e+18,
2016408810175992125,W1006361424,text,"In the identification of the causal effect of paid leave of absence legislation in New York, the states to be considered in the donor pool and the set of characteristics used to synthetize the living unrelated kidney donation rate trajectory are exactly the same as in Table 4. Fig. 6 plots the trends in living unrelated kidney donation rates for New York and the synthetic counterpart over the period 1988–2010, with synthetic control state weights given in Table 7. ",10,"[522, 846, 947, 938]",164,2.016408810175992e+18,
2016408810175992126,W1006361424,discarded,"22 The combination of 8 states out of all 9 weight-assigned states in the baseline specification is $\begin{array} { r } { C _ { 8 } ^ { 9 } = \frac { 9 ! } { 8 ! ( 9 - 8 ) ! } = 9 } \end{array}$ meaning that there are 9 set of combinations each consist of 8 control states. Similarly, $C _ { 7 } ^ { 9 } = 3 6 , C _ { 6 } ^ { 9 } = 8 4 . . . , s$ o on and so forth. Repeating this exercise for combinations of 5, 4, 3, 2 and 1, we get 8 groups and a total of 510 set of combinations and thus 510 synthetic control estimations. From each group, we pick the one that has the minimum RMSPE which leads to the output in Table 6. ",10,"[68, 870, 495, 938]",165,2.016408810175992e+18,
2016408810175992127,W1006361424,discarded,"F. Bilgel, B. Galle / Journal of Health Economics 43 (2015) 103–117 ",10,"[346, 44, 670, 54]",166,2.016408810175992e+18,
2016408810175992128,W1006361424,discarded,113 ,10,"[927, 45, 947, 54]",167,2.016408810175992e+18,
2016408810175992129,W1006361424,image,,11,"[147, 25, 830, 860]",168,2.016408810175992e+18,
2016408810175992130,W1006361424,discarded,,11,"[52, 45, 72, 54]",169,2.016408810175992e+18,
2016408810175992131,W1006361424,image,,12,"[78, 69, 485, 264]",170,2.016408810175992e+18,
2016408810175992132,W1006361424,image,,12,"[78, 324, 484, 543]",171,2.016408810175992e+18,
2016408810175992133,W1006361424,text,"The synthetic living unrelated kidney donation rate trajectory is constructed by using the convex combination of states in the donor pool that closely resembled New York before the passage of paid leave of absence. In New York, the synthetic unrelated donation rate trajectory almost perfectly reproduces the actual unrelated donation rate trajectory in the pre-2001 period. In the next five years following the passage of paid leave, the synthetic and the actual unrelated donation rate trajectories do not diverge from one another, indicating a prima facie evidence of zero causal effect of paid leave of absence legislation. ",12,"[70, 595, 494, 726]",172,2.016408810175992e+18,
2016408810175992134,W1006361424,text,"Fig. 7 plots the distribution of placebo effects for New York and for every 13 states in the donor pool. The estimated living unrelated kidney donation rate gap fell well inside the distribution of placebo gaps, indicating that the estimated effect is not causal. To be specific, if a state would have been randomly selected from the sample, the probability of obtaining a post/pre-legislation RMSPE ratio as high as that of New York would be $9 / 1 4 = 0 . 6 4 2 9$ , meaning that there are eight other control states all of which have higher post/pre-legislation RMSPE. Therefore the paid leave of absence legislation in New York has no causal effect on donation rates, suggesting that the causal effect of tax deduction legislation we found is not plagued by the effect of the paid leave law. ",12,"[70, 727, 494, 885]",173,2.016408810175992e+18,
2016408810175992135,W1006361424,text,"There is a second concern that factors other than paid leave or tax deduction could be driving our results, especially given the large effect we measure. We perform an additional check by specifying a donor pool in which all potential control states had already enacted paid leave legislation like New York, but did not further enact tax incentive legislation, unlike New York. Our expectation is that we shall obtain a similar causal effect after re-specifying the choice of the states to be included in the donor pool in order to confirm that our original synthetic control estimate in Fig. 1 is valid and robust. ",12,"[68, 886, 494, 938]",174,2.016408810175992e+18,
2016408810175992136,W1006361424,image,,12,"[531, 68, 939, 253]",175,2.016408810175992e+18,
2016408810175992137,W1006361424,image,,12,"[531, 301, 939, 519]",176,2.016408810175992e+18,
2016408810175992138,W1006361424,text,,12,"[522, 568, 947, 634]",177,2.016408810175992e+18,
2016408810175992139,W1006361424,text,"Below, we report the synthetic control results of a robustness check for unrelated kidney donation rates in New York, using paid-leave-enacted control states only (Fig. 8). The donor pool consists of 13 states all of which enacted the paid-leave law but did not enact a tax incentive legislation. These states are Alaska, California, Colorado, Delaware, Hawaii, Indiana, Kansas, Maryland, Massachusetts, Missouri, Texas, Washington and West Virginia. We dropped Alaska due to data unavailability, leaving 12 states in the donor pool.23 The pre-legislation fit, measured by the RMSPE is 0.1977, very close to our original RMSPE of 0.1658. The average gap between the actual and the synthetic New York in the postlegislation period is virtually the same: 52 percent. We further plot in-space placebo distributions to assess if the synthetic control estimate represents a causal estimate rather than a random one. Fig. 9 plots the distribution of placebo effects for New York and for all 12 states in the donor pool for unrelated donations. The estimated living unrelated kidney donation rate gap fell well outside the distribution of placebo gaps. If a state would have been randomly selected from the sample, the probability of obtaining a post/pre-legislation RMSPE ratio as high as that of New York would be $1 / 1 3 = 0 . 0 7 6 9$ . No control state in the sample achieves such a high ratio. This suggests that our original causal estimate is valid and robust to alternative specifications.24 ",12,"[522, 635, 947, 885]",178,2.016408810175992e+18,
2016408810175992140,W1006361424,discarded,23 A detailed synthetic control output for the specification check is available from the authors upon request. ,12,"[522, 916, 947, 938]",179,2.016408810175992e+18,
2016408810175992141,W1006361424,discarded,"F. Bilgel, B. Galle / Journal of Health Economics 43 (2015) 103–117 ",12,"[346, 45, 672, 54]",180,2.016408810175992e+18,
2016408810175992142,W1006361424,discarded,115 ,12,"[927, 45, 947, 54]",181,2.016408810175992e+18,
2016408810175992143,W1006361424,text,,13,"[52, 68, 475, 119]",182,2.016408810175992e+18,
2016408810175992144,W1006361424,title,4. Discussion,13,"[52, 139, 144, 152]",183,,1.0
2016408810175992145,W1006361424,text,"In sum, when we employ methods that do not depend on the assumptions of traditional DiD designs, we find evidence consistent with the possibility that tax incentives encourage unrelated kidney donations. While we are only able to identify this evidence clearly in New York, it is possible that other states’ statutes are similarly effective. Again, our methodology does not allow us to say one way or the other. We also cannot say for certain whether the effect we observe is due solely to New York’s tax statute, or to some combination of the tax and “medal” statutes. ",13,"[53, 166, 475, 284]",184,2.016408810175992e+18,
2016408810175992146,W1006361424,text,"To the extent New York is relatively unique, that outcome would not be wholly surprising. The mean dollar value we compute for New York’s incentive is the highest of any deduction-granting state, at $\$ 665$ net of federal tax. Our regression results suggest that income levels can affect donations, and New York is one of the highest-earning states. And, in regressions we run only in states enacting some form of incentive legislation, we find that population is strongly and significantly correlated with donations, with a coefficient of about $2 . 0 . ^ { 2 5 }$ In other words, if we were going to find an effect in any state, it would probably be New York. ",13,"[53, 286, 475, 417]",185,2.016408810175992e+18,
2016408810175992147,W1006361424,text,"Six hundred sixty-five dollars is a small sum for undertaking life-threatening surgery, but we think our results are nonetheless plausible. Many would-be donors cite cost as a barrier to donation (Knotts et al., 1996). Financial barriers to donation may be as low as $\$ 500$ , although they may also range into the low five figures (Johnson et al., 1999). Becker and Elias (2007) offer a backof-the-envelope estimate of nonmonetary costs of about $\$ 5000$ . The impact of New York’s incentive may be not to generate new donors, but instead to ease these cost barriers for those already inclined to donate. The symbolic and publicity value of the law’s enactment may also loom larger than the dollar amount itself (Healy, 2010). ",13,"[53, 417, 475, 562]",186,2.016408810175992e+18,
2016408810175992148,W1006361424,text,"While we hesitate to draw strong conclusions from one state, at a minimum our results suggest the importance of continued research into organ-donor incentives. In 2007, the President’s Council on Bioethics recommended experiments with a variety of financial incentives for organ donation (Crowe et al., 2007). Momentum for those policies has slowed considerably in the wake of the string of findings that existing incentives have had minimal impact. Yet ",13,"[52, 563, 477, 654]",187,2.016408810175992e+18,
2016408810175992149,W1006361424,text,25 Healy (2010) Ch. 3 also reports that population density and income are important determinants of donations. ,13,"[52, 916, 477, 938]",188,2.016408810175992e+18,
2016408810175992150,W1006361424,text,"policies that further expand the pool of donors have enormous potential benefits; for example, even a 5 percent increase in living donations could add roughly 11,000 quality-adjusted life years for ESRD sufferers (Barnieh et al., 2013).26 ",13,"[504, 68, 927, 119]",189,2.016408810175992e+18,
2016408810175992151,W1006361424,text,"More generally, our findings provide a cautionary note for those who have argued, following Titmuss (1970), that governmentprovided financial incentives will tend to crowd out altruistic behavior. The set of circumstances that may have given rise to the appearance of crowding out here could easily appear in other settings. Organizations skilled in motivating their members to work together for altruistic goals may be readily able to translate those skills to political success (Andrews and Edwards, 2004). It is natural to expect that the group’s efforts might drop off after legislative agreement to pursue the group’s goals (Peltzman, 1973). Our findings suggest that DiD methods may lead to spurious evidence of crowding out, in turn implying that financial incentives may be more efficacious than prior literature suggests. ",13,"[505, 121, 929, 291]",190,2.016408810175992e+18,
2016408810175992152,W1006361424,text,"A potential caveat to our analysis lies in the way we collect living kidney donation data from OPTN. The use of kidney transplant data in lieu of living kidney donor data implicitly assumes that every transplanted kidney (thus every kidney donor) is eligible for a tax deduction, which may not be the case. Without knowing the home state of the donor, the outcome variable may have captured donors who would not be eligible for a tax deduction because of inter-state donor mobility. The state (with or without any incentive legislation) where the kidney recovery takes place may be different from the state where it is transplanted and that failure to account for inter-state mobility may confound the effects of the law. However, by design, neither the synthetic control nor any of the previously used DiD methods can take these spatial interactions into consideration27. ",13,"[505, 292, 929, 475]",191,2.016408810175992e+18,
2016408810175992153,W1006361424,text,"In any event, we think that any imprecision in identifying the home state of the donor does not affect our conclusion that New York’s statute was effective. Assuming that cross-state donations are uncorrelated with the policy of the donee state (the policy we include as our main variable of interest), any mismeasurement should only have the effect of attenuating the coefficients we measure. This may help to explain the null results of the OLS models. We find a significant effect for New York despite any possible attenuation. While this may reduce confidence in our exact point estimate, if anything it supports our finding that New York’s law had a meaningful effect. ",13,"[505, 477, 929, 621]",192,2.016408810175992e+18,
2016408810175992154,W1006361424,title,5. Conclusion,13,"[505, 638, 600, 650]",193,,1.0
2016408810175992155,W1006361424,text,"We used state-level panel data for the period 1988–2012 in order to reveal the causal impact of tax incentive legislation on living kidney donation rates in the U.S. states. For the sake of completeness and for purposes of cross-validation, we first performed a DiD approach that accounts for several possible dimensions of endogeneity. Then we invoked an instrumental variables approach that accounts for large variations in the value of the incentives offered and the endogeneity of the law. Finally, we employed the synthetic control method that accounts for timevarying unobserved state heterogeneity. The latter method is based on estimating the counterfactual: how the state living related and unrelated kidney donation rates would have evolved in the absence of legislation. ",13,"[505, 664, 929, 834]",194,2.016408810175992e+18,
2016408810175992156,W1006361424,text,"Contrary to prior efforts, we have found evidence consistent with the hypothesis that tax incentives for organ donation increase donations. We argue that failure of the parallel trends assumption may give rise to a spurious negative correlation between enactment and donations. While the DiD and the instrumental variables approaches indicate no statistically significant average causal effects of tax incentive policies on related or unrelated kidney donation rates, the synthetic control method reveals that tax incentives increased living unrelated kidney donation rates in New York by about 52 percent in the post-legislation period (from 2006 to 2012) relative to a comparable synthetic New York in the absence of legislation. We further show that our synthetic control estimate is highly robust to the exclusion of any particular state. Our methods can neither rule out nor confirm that other states’ policies were similarly effective. These results may be significant not only for health policy, but also for government efforts to encourage other-regarding behavior generally. ",13,"[504, 837, 929, 862]",195,2.016408810175992e+18,
2016408810175992157,W1006361424,discarded,"26 See Cook and Krawiec (2014) for a wider discussion. 27 Given our research design, a potential remedy, at least partially, is to exclude paired kidney exchanges from the analysis because they are typically performed at the national level with significant inter-state kidney mobility. ",13,"[505, 894, 931, 938]",196,2.016408810175992e+18,
